berlin honours s korean directorsouth korean film director im kwon taek received honorary golden bear berlin film festival im films year career hailed remarkable visual beauty technical innovation intellectual depth films screening special retrospective festival runs february veteran film maker won best director prize cannes film festival chihwaseon films vary style bear unmistakable stamp forceful charged cinematographically reticent stylised musical organisers statement film version bizet s opera carmen translated south african language xhosa received warm reception festival u carmen ekhayelitsha carmen khayelitsha films berlin s prize golden bear british director mark dornford s feature film s time opera translated black south african language xhosa works brilliantly s musical language music director charles hazlewood	__label__entertainment
actor gun residue actor robert blake gunshot residue hands clothes night wife shot dead court heard come shot killed bonny lee bakley mr blake s murder trial told criminalist steven dowell mr dowell told los angeles court residue come mr blake s revolver gun collection presence crime scene police year old star tv drama baretta denied murder mr blake ms bakley dead car left restaurant briefly returned restaurant collect gun left discovered body returned gun collected murder weapon picked touched leant car body police box clothes later stored box come area officers went firing range mr dowell residue present mr blake fired gun night witnesses told trial mr blake stood quite nervous agitated restaurant murder actor won emmy playing maverick detective s tv cop drama baretta face life prison convicted	__label__entertainment
youssou n dour wins music prizesenegalese musician youssou n dour named winner bbc radio world music award album egypt won critics award album year best newcomer accolade went argentine chango spasiuk winners chosen categories reflect different continents special poll winners concert hosted eliza carthy benjamin zephaniah place sage gateshead march concert broadcast radio s world music day following evening feature performances award winners include announcement audience award chosen radio bbc world service listeners alongside bbc viewers winner africa category malian desert blues band tinariwen formed nomadic people southern sahara cuban pianist bebo valdes flamenco singer diego el cigala responsible critically acclaimed album lagrimas negrasmusic won award boundary crossing category winner receive specially commissioned sculpture entitled planet anita sulimanovic won competition design award highlights poll winners concert held sage gateshead televised bbc march	__label__entertainment
german music zombie statethe german music business largest world state zombie failed respond challenge posed downloading piracy leading industry figure tim renner head universal music germany year told bbc world service s music biz programme country s music industry struggling survive renner warned unless industry accepted new realties downloading decline irreversible problem music industry got aren t willing accept classic way business stated music industry current form pretty state zombie music market germany peaked sales bn euros â bn sales plummeted just bn euros â bn space year cd album sales fell study society consumer research time twice recordable cds music recorded cd albums sold mr renner pointed profit comes mainly longevity good selling record particularly damaging need time added peter zombic managing director international federation phonographic industry germany feel situation dramatic mr renner believed s quite true severe problems germany s true parts world developed markets argued severe problem piracy especially internet piracy severe problem private copying don t agree music industry lost control music market fact especially regard germany talent market quite successful admit copyright owners partly lost control copyright piracy copying refuted suggestions industry slow respond digital downloading implement download service argued time successful advent piracy napster time pp services popular quite difficult music industry compete price zero far illegal product concerned mr zombic called change perception germany private copying music problem german law allow people make copies cds family close friends fear breaking copyright mr zombic legal framework huge problem widespread attitude private copying hobby s nice s fun added try make clear s nice s fun s endangering creativity country	__label__entertainment
immigration election issueimmigration asylum normally issues politicians big parties tiptoed election time longer labour tories signalled intention making central election campaigns struck level concern voters issues internal surveys showing potential swing large numbers votes true general election issue briefly campaigning issue sparked probably predictable furore claims politicians stoking xenophobia alternatively running scared addressing problem time looks set core battlegrounds big parties competing set tough policies tories committed imposing annual limits immigration quota asylum seekers applications processed outside uk labour branded proposal unworkable party strategists seen tories seizing poll advantage issue home secretary charles clarke come alternative proposals points ensure immigrants benefit economy granted entry kick failed asylum seekers attacked tories little late failing tackle key issue numbers entering uk liberal democrats drawn deeply argument called europe wide policy immigration parties appear agree time come properly debate address issue signs run precisely problems union leader sir morris accused big parties engaging bidding war nastiest asylum seekers concern whilst labour party conservative party constructive approach debate right wing political parties picking statements like burden britain exploit create lot fear uncertainty precisely concern possible suggestion issue playing far right s racist agenda provoke strong reactions concerned issue challenge big parties ensure engage debate cut thrust general election avoiding trap	__label__politics
wmc says xstrata bid lowaustralian mining firm wmc resources worth hostile bn australian dollar bn â bn bid rival xstrata pressure swiss based xstrata increase takeover offer report investment firm grant samuel wmc defence documents values wmc shares xstrata s bid share analysts defence documents provided details wmc trigger possible rival bid bid going emerge probably likely weeks daiwa securities analyst mark pervan valuation increased pressure xstrata look sweetening offer marc gonsalves executive xstrata review information contained target s statement week added review assumptions grant samuel extremely sceptical conclusion suggest wmc shareholders extreme care presuming optimistic assumptions capable realised month australia s competition watchdog oppose purchase wmc zurich london based xstrata tuesday wmc chairman tommie bergman statement directors believed shareholders best reject offer wmc pursue value creating options provided portfolio world class assets wmc chief executive andrew michelmore claimed xstrata offer aimed creating value xstrata s shareholders benefit wmc s shareholders grant samuel valuation wmc based lower average prices nickel copper uranium current market levels longer term commodity price improvements improve outlook mr michelmore xstrata acquired australia s largest copper miner mim holdings wmc resources world s largest producer concentrated nickel miner copper uranium owns olympic dam south australia contains world s known uranium resources world s fourth largest copper xstrata global mining giant operations australia south africa spain germany argentina uk core products copper coking coal thermal coal ferrochrome vanadium zinc growing businesses gold lead silver	__label__business
text message record smasheduk mobile owners continue break records text messaging latest figures showing billion texts sent total figures collected mobile data association mda showed billion fired december highest monthly total december records surpassed mda s predictions day million messages sent signs slow december s bumper text record previous highest monthly total october billion sent text messaging set smash records mda forecasts suggesting total billion year mobiles increasingly sophisticated multimedia applications texting useful functions mobiles people using sms booking cinema tickets text voting news sports text alerts growing popular mobile owners given chance donate disasters emergency committee s dec asian tsunami fund texting donate simple short code number looking ahead year mda s chairman mike short predicted people online mobiles estimating billion wap page impressions handsets gprs capability net connection rise g mobile ownership growing million end generation mobiles offer high speed connection means data like video received phone globally mobile phone sales passed million quarter according recent report analysts gartner previous year predicted billion handsets use worldwide end	__label__tech
blair prepares poll datetony blair likely election day parliament returns easter break bbc s political editor learned andrew marr says mr blair ask queen april dissolve parliament end week mr blair far resisted calls day parties stepped campaigning recently downing street drawn claim saying election timing matter prime minister number spokeswoman announce election wants announce election signal frantic week westminster government likely try key legislation parliament government needs finance covering budget plans passed commons closes business end session april seek push organised crime id cards mr marr wednesday s today programme s senior level inside government parliament doesn t expect election called april soon commons short easter recess tony blair whips palace asks queen dissolve parliament going labour government officially june hold general election recent years governments favoured year terms	__label__politics
dvd review spider man s universal rule film superhero special effects extravaganza good spider man breaks rule s fantastically deep quickly drawn tale spidey versus doc ock fate poor peter parker gigantic action set pieces seamlessly work brooding personal torment looks stunning effects look false tobey maguire kirsten dunst alfred molina make compelling universal rule dvds superhero films making features effects disc covers special effects just detailed look film commentaries trailers blooper reel quality comes bulk set contains john wayne films ranging westerns war movies quiet man christmas present december won t early new year s truly complete collection leans wayne s earlier films s true grit instance hellraisers films look transferred dvd extras daft knew famous series cult favourite s long awaited dvd set season buck gil gerard wilma s erin gray tongue cheek adventures s camp gaudy remember s disappointment dvd po faced second season import just price bigger omission extras s particularly disappointing originally meant commentaries stars gerard gray agreed	__label__entertainment
s gen consoles generation video games consoles development new machines mean games firms consumers know released called able thing certain coming sony microsoft nintendo expected release new machines months details playstation xbox codename xenon nintendo s called revolution finalised developers work titles new machines regardless know maybe ps guess rory armes studio general manager video game giant electronic arts europe s horrendous effort year admitted microsoft delivered development kits ea mr armes company waiting sony nintendo send kits details nailed mr armes ea beginning sense capabilities new machines rumours playstation little hood xbox microsoft obviously software company foremost sony experience hardware think sony able push box cost certain new machines provide great leaps processing graphical power likely contain convergence technologies make machines entertainment hub consumer electronics las vegas microsoft boss gates xbox vision digital lifestyle short painted picture machine complement pc offer great video gaming video gaming broader set people communications media connectivity sony thought similar vision ps nintendo remain focused machine purely games clear precisely new machines developers working round titles harness new horsepower gary dunn development director codemasters company central technology group forefront preparing generation consoles working new libraries effects lot major techniques use pc gaming pixel shaders normal mapping mr dunn expected introduction real world physics major new consoles want increase level immersion realism gaming people lose game year developers gamers expect games harness potential machines graphical spit polish better physics line capabilities current high end graphics cards pcs expected simon gardner president climax s action studio s definitely exciting time want freedom player want players emotional connection characters play environments believable dramatic growing changing play breadth effects involving worlds play s bit like artist given bigger canvas smaller brush given tools average consumer things filmic quality gerhard florin head ea europe gamers expect titles blur line films video games sceptical gamers given similar predictions transition console hardware time likely ps provide graphics indistinguishable movies mr florin distribution method games change radically round consoles gamer buy starter disc euros goes home goes online buy ai levels s smarter levels mr armes warned developers learn tell stories effectively medium ways trying forget hardware opposite direction bad letting technology design creativity company start ignoring technology learning craft telling stories mr gardner agreed thrown polygons better ai doesn t make better game s useful developers certainly tools new machines employ decided	__label__tech
davenport dismantles young rivaltop seed lindsay davenport booked place australian open convincing win nicole vaidisova czech republic american power year old opponent breaking twice set second german born vaidisova rallied times unable way falling opening set davenport closed ace plays karolina sprem round fully expecting tough opponent able play davenport think hits great shots errors probably inexperience played role s young obviously big game years improve sprem croatian th seed saw russia s elena likhovtseva world number onepowered way fourth round straight sets win anna smashnova th seed israel stuck williams set way traffic american unforced errors good romp contest exactly hour reeled straight games finish winner remains course australian win home title chris o neil th seed equalled best performance grand slam event beat unseeded russian nadia petrova reach fourth round tough set molik grew confidence won just minutes meet venus williams bring year old played pretty nice straight sets destined meet guess williams referring match molik huge match australia tell s probably motivated need play beat slovakia s daniela hantuchova rollercoaster match dementieva came seventh russian woman reach melbourne match lasted hours featured service breaks including final set dementieva held nerve seal win facesafter swiss th seed beat american abigail spears french open championreceived free ride lisa raymond forced withdraw raymond th seeded american ruled sustaining left abdominal muscle tear doubles myskina seed plays france swho beat francesca schiavone italy m extremely disappointed couldn t asked play better matches raymond	__label__sport
england launch ref protest england protest international rugby board irb referee s performance defeat ireland reports daily mail england coach andy robinson called ex international referees colin high steve lander analyse jonathan kaplan s decisions want tape colin steve robinson told daily mail want speak irb think refereed high rugby football union s referees manager claimed kaplan major errors changed outcome sunday s match england beaten irish dublin straight defeat nations international rugby board disappointed high told daily mail jonathan kaplan world wasn t international performance acceptable zurich premiership referees backside kicked making appointment english referee refereed like european match inquest question performed like pulled game	__label__sport
london hope chepkemeilondon marathon organisers hoping banned athlete susan chepkemei year s race april chepkemei suspended competition end year athletics kenya failing report national training camp watching closely london race director david bedford long way race hoping situation satisfactorily resolved camp embu prepare iaaf world cross country championships later month chepkemei took finished sunday s world best k race puerto rico year old finished second paula radcliffe london races november s new york city marathon	__label__sport
labour faces cold calls inquirylabour investigated watchdog claims election campaign broken rules cold calling householders information commissioner look complaint lib dems labour uses centres lib dems labour telephoning people signed make sure marketing calls labour denies breaking rules says calls marketing just ask people s voting intentions party says expect watchdog complaints seriously clear legal advice issue telephone centres expected used major parties run general election seven million telephone numbers telephone preference service tps lists ban unsolicited sales marketing calls lib dem chairman matthew taylor written watchdog accusing labour flagrant systematic breach laws governing tps says initial marketing identifies voters party send promotional material future letter commissioner quotes labour party handbook identifying target voters quotes stevenage labour party members newsletter explaining voters telephoned voting intentions voters categories according known voting intention ranging labour firm target conservative supported party past time voting tory newsletter says using information know people send direct mailings example send target conservative people letter defected tories labour explaining reasons voting tory bad idea send labour weak people letter encouraging sign postal vote mr taylor tells commissioner clear peradventure labour party engaging large scale voter id project subsequent promotional purposes targeted segmented mailings insofar project directed tps subscribers equally clear unlawful lib dems raised worries labour conservative calls february people signed website set help people complain party official scattered evidence tories breaking rules people complained day labour spokeswoman information commissioner s office examining complaint political calls understood mr taylor s investigating complaints evidence given obviously evidence needed start investigations commissioner s office examine lib dem evidence guidance cold calling long marketing going spokeswoman labour judged broken rules asked stop immediately fails warning letters commissioner issue enforcement notice spelling party needs stop party appeal decision information tribunal appeal fails continues breaking rules fined â labour says avoids tps lists telephoning people membership fundraising making voter identification calls asked commissioner s inquiry labour spokesman told bbc news expect information commissioner complaint seriously absolutely clear haven t broken rules information commissioner people marketing asking way going vote breach law ask phone happy contacted labour party	__label__politics
lords wrong detainees strawjack straw attacked decision britain s highest court detaining foreign terrorist suspects trial breaks human rights laws foreign secretary right life important liberty government duty protect people terrorism law lords simply wrong imply men held arbitrarily new home secretary charles clarke vowed men remain prison law reviewed house lords ruled majority favour appeals men dealing major blow government s anti terror policy mr straw denied amounted constitutional crisis held right appeal special immigration appeal tribunal decision hold suspects upheld court law lords simply wrong imply decision detain people whim certificate home secretary told bbc radio s today programme foreign secretary insisted parliament judges decide best britain defended threat terrorism liberal democrat peer lord carlile government s independent reviewer anti terrorism laws possible detainees released law lords ruling embarrassment government major changes needed law ruling came charles clarke s day home secretary following david blunkett s resignation statement mps mr clarke asking parliament renew legislation new year meantime studying judgment carefully possible modify legislation address concerns raised house lords detainees took case house lords court appeal backed home office s powers hold limit charge government opted european convention human rights concerning right fair trial order bring anti terrorism legislation response september attacks foreign national suspected links terrorism detained opt deported detained deported mean persecution homeland thursday lord bingham senior law lord rules incompatible european convention human rights allowed detentions way discriminates ground nationality immigration status justifying detention trial foreign suspects britons lord nicholls birkenhead ruling indefinite imprisonment charge trial anathema country observes rule law statement detainee woodhill prison hope government act decision scrap illegal law release internees return families loved ones case heard panel law lords usual constitutional importance case solicitor gareth pierce represents detainees claimed detention driven detainees madness saying held broadmoor hospital	__label__politics
mp s shock long lost daughterlabour mp stephen pound told shock joy learning fathered daughter control wild s lucy tracked mr pound birth mother told known precious school despite told nutter died sea reference mr pound friends reunited lucy s mother kept pregnancy secret adopted weeks mr pound year happened lucy wrote parliamentary office saying believed father mr pound married teenage children nutter sailor wasn t dead reaction wonder victim set realised dates fitted pretty horrible thing pretty happy ending felt guilt marrow bones ealing north mp don t blame lucy s mother pretty control conceived different time pretty wild mr pound says rang lucy soon got letter met contact describing meeting london s king cross station earth went feet walking euston road took arm immediate connection finishing sentences lucy adopted family essex wants remain anonymous sake adoptive father children mr pound wife maggie fully supportive children emily pelham pleased older sister	__label__politics
playstation processor unveiledthe cell processor drive sony s playstation run times faster current pc chips designers sony ibm toshiba working cell processor years unveiled chip monday designed use graphics workstations new playstation console described supercomputer chip chip run speeds greater ghz firms comparison rival chip maker intel s fastest processor runs ghz details chip released international solid state circuits conference san francisco new processor set ignite fresh battle intel cell consortium processor sits centre digital products playstation expected toshiba plans incorporate high end televisions year ibm sell workstation chip starting later year cell comprised computing engines cores core based ibm s power architecture controls synergistic processing centres simultaneously carry instruction sequences compared current intel chips later year intel advanced micro devices plan release multicore chips increase number instructions executed cell s specifications suggest playstation offer significant boost graphics capabilities analysts cautioned features product announcement way systems new technology like components steve kleynhans analyst meta group vision need big vision sell s reality s really going used generally levels chain playstation likely mass market product use cell chip s designers flexible architecture means useful wide range applications servers mobile phones initial devices unlikely smaller games console version cell run hot need cooling fan marketing speak describes chip supercomputer remains significantly slower slowest list world s supercomputers ibm cell os neutral support multiple operating systems simultaneously designers confirm microsoft s windows tested chip cell challenge intel s range chips marketplace need inside pcs predominantly run using windows	__label__tech
wada appeal rulingthe world anti doping agency wada appeal acquittal kostas kenteris katerina thanou doping charges iaaf pair cleared charges relating missing dope tests greek athletics federation week wada chairman dick pound convinced iaaf appeal decision support accept federation s ruling court arbitration sport added kenteris s lawyer gregory ioannidis reacted angrily pound s comments comments like help embarrass sporting governing bodies create hostage situation iaaf strengthen case told bbc sport kenteris thanou charged avoiding drugs tests tel aviv chicago athens failing notify anti doping officials whereabouts olympics withdrew athens games missing drugs test olympic village august independent tribunal ruled duo informed needed attend drugs test athens coach christos tzekos banned years tribunal kenteris thanou face trial charges brought separately greek prosecutors missing drugs tests faking motorcycle accident avoid testing athens games	__label__sport
howard attacks cost asylummichael howard launched attack cost britain s chaotic asylum tony blair tory leader english local authorities spent â bn â household asylum labour won power mr howard expected tell activists kent voters tolerance desire help abused parties refugee agencies attacked tory plans annual limits numbers mr howard britain fair share world s genuine refugees anniversary liberation auschwitz grandmother murdered million reminded moral responsibility fleeing persecution fulfil responsibility grip fair play matters people want government upholds rules turns blind eye bent abused let s clear asylum abused britain s generosity earlier week mr howard party s plans cut immigration racist arguing make asylum fairer genuine refugees elected party institute annual limit asylum claims processed overseas prompted charities plans refugees lives risk turned away quotas filled moral responsibility people fleeing persecution policies provide safe haven hannah ward refugee council people turn uk asking help turned away michael howard s policy effectively means safe haven uk comes costs start decisions asylum seekers shown wrong decisions appealed successfully overturned rising half nationalities need good quality decision making asylum applications delays cost tony blair labour set workable plans tackling immigration abuse weeks attacked tory plans cutting number line immigration staff borders actually make problem worse mr blair liberal democrat chairman matthew taylor needed quick fair firm asylum absolutely disgusting propose turn away genuine refugees conservatives little risk happening demand asylum considered quotas set monday mr howard s racist people claim talk controlling immigration far	__label__politics
johnson uncertain euro bidjade johnson undecided contest month s european indoor championships madrid despite winning aaas long jump title saturday year old delivered personal best m win european trials wait final jump failures don t want going medal johnson jumping competition ll conversation coach johnson finished seventh year s olympic games competed indoors commonwealth european silver medallist believes lack experience early season knocked confidence s stress johnson used feeling early just used training m kind thing goes johnson competes high class birmingham grand prix february	__label__sport
smart search lets art fans browseif don t know art know like new search technology prove useful gateway painting artgarden developed bt s research unit tested tate new way browsing online collection paintings search artist painting users shown selection pictures clicking favourite change gallery selection similar works technology uses dubbed smart serendipity combination artificial intelligence random selection chooses selection pictures scoring paintings based selection keywords associated instance whistler painting bridge obvious keywords bridge whistler associated widen search net terms aesthetic movement th century water variety paintings shown user based partly keywords partly luck akin wandering gallery jemima rellie head tate s digital programme richard tateson worked artgarden project need new way search grew personal frustration went online clothes store buy wife christmas didn t clue wanted text based search restricted looking type garment designer helpful ended present shopping high street instead thinks dominance text based searching necessarily appealing majority online shoppers similarly art browsing important finding particular object don t arrive tate britain tell people want skills showing collection introduce people things wouldn t asked tate committed making art accessible technology artgarden help ms rellie hopes technology incorporated website near future bt research looking extending technology searching music films	__label__tech
xbox unveiled summerdetails generation microsoft s xbox games console codenamed xenon likely unveiled according reports widely expected gamers sneak preview xbox s successor game developers conference gdc march microsoft spokeswoman confirmed gdc sony microsoft nintendo expected release powerful machines months xbox console expected sale end year details released thought machine unveiled electronic entertainment expo e los angeles takes place according reuters news agency report e concentrates showing latest gaming publishers marketers retailers gdc aimed game developers microsoft chief gates used gdc event unveil original xbox years ago launch microsoft sold million units worldwide consumer electronics earlier year little mention generation gaming machine keynote speech mr gates referred playing essential vision digital lifestyle battle rival consoles win gamers hearts thumbs extremely hard fought sony traditionally dominated console market playstation earlier year microsoft reached european milestone selling million consoles european launch march hit games like halo released november helped buoy sales figures gamers looking forward generation machines processing graphical power likely pack features technologies make central entertainment communications hubs details playstation xenon nintendo s called revolution finalised developers working titles rory armes studio general manager games giant electronic arts ea europe recently told bbc news website interview ea beginning sense capabilities new machines microsoft delivered development kits ea company waiting sony nintendo s kits added playstation rumoured little hood xbox	__label__tech
make greener computerthe hi tech industry starting environmentally aware thompson thinks s time car ran star petrol pumped vast quantities lead atmosphere drove cambridge t buy petrol lead additives better result chip giant intel recently began shipping circuit boards lead free reflecting growing awareness technology industry products designed built environmentally friendly ways apart reducing use toxic materials like arsenic mercury cadmium heavy metals products manufacturing process cleaned fewer complex potentially damaging organic chemicals used solvents work going making power supplies energy efficient current transformers astonishingly wasteful charge laptops mobiles music players key aspects new approach design products easier recycle got phone toxic chemicals heavy metals extracting tricky expensive designed electronic component able recycled low cost going important hardware manufacturers europe august new waste electronic electrical equipment directive oblige accept returned products recycling end paying build things expensive impossible apart profits hit likely motivate appeals wider public fall deaf ears time long depressing history developing new technologies complete disregard potential impact environment waiting crisis looming try redesign cause damage car engine case point lead additives helped stop petrol vapour exploding early cylinder phenomenon called knocking simply used real thought fact lead end atmosphere redesigning engines making petrol slightly different lot work took decades seeing thing technology industry result billions devices old mobile phones antique handhelds recycled years come apple gets way lot people going buying new mac mini throwing away old pc keeping monitor peripherals apple way year old computers good run modern programs s unreasonable replace old ones ve just looked office monitors old pc old handhelds ancient laptops antique mobile phones collection rechargeable batteries sun workstation longer really use old hazardous waste monitors arsenic lead s possible components useful council recycling centre s mile drive away town like people commitment recycling shallow best cambridge green bins compostable waste box glass cans paper recycled black bin rest bottle banks clothing banks scattered town supermarket car parks ask electronics recycling box d probably remember old mobile supermarket drop box eventually thompson regular commentator bbc world service programme digital	__label__tech
volcano drama erupts bbc onesupervolcano docu drama volcanic eruption yellowstone national park highlights bbc winter â m winter schedule includes return doctor drama angela cannings wrongly convicted killing babies sarah lancashire timothy spall star real life drama cherished itv unveiled festive season tuesday includes stephen fry remake tom brown s schooldays supervolcano follows footsteps year s pompei drew million viewers bbc october programme merges science drama imagery reveal happen yellowstone home currently active supervolcano world erupt bbc run documentary science supervolcano conjunction transmission educational highlights include documentary infamous mongolian warrior genghis khan grandchild holocaust grandchild holocaust bbc commitment holocaust memorial day follows adrian journey uncover truth happened grandmother auschwitz belsen new drama includes archangel adaptation robert harris best seller stars daniel craig trail stalin s diaries communist russia sarah waters gets second adaptation bbc imelda staunton charles dance lined star fingersmith adaptation conman victorian england make interesting contrast julie burchill s sugar rush lesbian teenage drama channel s winter season lighter note jessica stevenson star new bbc sitcom world according bex penned family creator fred barron ronnies return celebration classic comedy series fry s portrayal headmaster dr arnold dominates muted christmas schedule itv sees channel retreat broadcasting blockbuster movies favour extended soap episodes popular quiz shows sir paul mccartney wife heather mills manchester united manager sir alex ferguson join celebrity edition wants millionaire christmas day christmas day john nettles return edition midsomer murders episodes new miss marple drama air festive period films itv include gus van sant s finding forrester starring sean connery classics mary poppins star wars good bad ugly contrast bbc s christmas season includes terrestrial debuts harry potter film shrek steven spielberg s ai new epipsodes vicar dibley final auf wiedersehen pet	__label__entertainment
dal maso replace bergamascodavid dal maso handed task replacing injured mauro bergamasco flanker italy s team face scotland saturday alessandro troncon continues scrum half despite return fitness paul griffen experienced cristian stoica recalled centre expense walter pozzebon going scotland away win manager marco bollesan really believe team faith saturday s game lost player like mauro bergamasco important coach john kirwan best team present r marigny parma mirco bergamasco stade francais c stoica montpellier masi viadana l nitoglia calvisano l orquera padova troncon treviso lo cicero l aquilla f ongaro treviso m castrogiovanni calvisano s dellape agen m bortolami narbonne capt persico agen d dal maso treviso s parisse treviso g intoppa calvisano s perugini calvisano ca del fava parma s orlando treviso p griffen calvisano r pedrazzi viadana k robertson viadana	__label__sport
rich grab half colombia poor fundhalf money aside colombian government help country s poor benefiting people need study total trillion pesos bn â bn earmarked subsidies poor government department planning trillion pesos going richest population need sound distribution cash cut poverty levels government believes resources reduce poverty need tax reforms better distribution deputy planning director jose leibovich colombia population million half lives poverty line large properties paying tax situated inside poor areas benefit cheaper utilities electricity water government research government expenditure areas pensions public services education property health revised mr leibovich added government examining report warned easy solution problem good distribution subsidies economic growth just poverty fall low	__label__business
bad weather hits nestle salesa combination bad weather rising raw material costs sluggish european economy hit sales swiss food drink giant nestle revenue dipped bn swiss francs bn â bn sales ice cream mineral water dampened wet summer nestle s profits margins helped strong performance americas china nestle raise dividend paying debt nestle strength swiss franc dollar disposal businesses challenging trading conditions europe dented sales poor summer continent contrast prolonged heat wave severely affected demand ice cream sales bottled water fell chocolate coffee frozen goods petcare products performed better nestle enjoyed exceptional year north america outperforming market terms sales growth nestle added performed strongly africa asia despite impact high oil prices political instability nestle s total earnings remained broadly flat past year despite company managing boost profit margins increasing dividend nestle plans buy shares worth bn swiss francs m â m looking forward nestle forecasts organic earnings growth warned trading remain just competitive uncertainty remains future perrier iconic french mineral water owned nestle perrier locked long standing dispute unions productivity levels business lead nestle consider selling firm option selling perrier table chief executive peter brabeck letmathe confirmed thursday	__label__business
yukos sues firms bnrussian oil firm yukos sued companies role year s forced state auction key oil production unit yuganskneftegas yukos claiming bn â bn damages yugansk sold december settle taxes companies named law suit gas giant gazprom unit gazpromneft investment company baikal state oil firm rosneft yukos submitted suit houston filed bankruptcy suing damages yukos asked court send tax dispute russian government international arbitrator submitted reorganisation plan chapter bankruptcy filing clash yukos kremlin came head year yukos hit bn taxes unpaid fines settle russia forced yukos sell yuganskneftegas yukos called sale illegal turned courts effort regain control oil production business vowed use legal means disposal firm tries buy control assets earlier month sued russian government bn analysts questioned court jurisdiction russian companies moscow officials dismissed yukos legal wrangling meaningless houston bankruptcy judge letitia clark start day hearing february hear arguments court proper forum case threat legal action yukos bankruptcy filing houston effect year s auction concerned caught court battle gazprom gazpromneft withdrew auction yuganskneftegas sold little known investment firm baikal finance group days later baikal gave control company state run oil group rosneft bn rosneft agreed merge gazprom bringing large chunk russia s profitable oil business state control yukos claims rights shareholders ignored punished political ambitions founder mikhail khodorkovsky mr khodorkovsky russia s richest man prison charged fraud tax evasion repeatedly denied bail	__label__business
optimism remains uk housingthe uk property market remains robust despite recent slowdown according mortgage lender bradford bingley housebuilder george wimpey b b buy let market bank major player continue grow faster wider mortgage market comments came reported rise profits â m m wimpey reported rise profits â m recent new home reservations better expected recent housing market surveys indicated uk property market cooled recent months years rapid growth week figures council mortgage lenders cml indicated popularity buy let mortgages key phenomenon housing boom waning b b share uk buy let mortgage market rates growth moderating sector continues grow rate considerably mortgage market overall b b housing market fundamentals remain strong rates unemployment likely remain historically low levels real household incomes continue grow housing demand likely outstrip supply medium term despite upbeat tone shares b b p morning trade analysts worried future earnings growth wimpey s profit figures came expectations numbers helped buoyant sales offsetting slight slowdown uk wimpey uk housing market proved challenging year late summer market general slowed sharply country showed real improvement autumn added seven weeks year produced promising signs wimpey visitor levels period encouraging reservations stronger end expectations shares wimpey p morning trade	__label__business
civil servants strike ballotthe uk s biggest civil service union ballot members strikes protest government plans extend pension age public commercial services union ordinate action public sector unions unions earmarked march day strike involve million uk workers government says unions consulted changes pension pcs leader mark serwotka warned walkouts unless government rethink government lectures choice choice public service choice choice isn t ironic saying public sector workers choice want pension promised started work extra years working people drop th century s completely unacceptable bbc correspondent stephen cape combined unions represented formidable force embarrass government run general election stoppage involving civil servants particular seriously disrupt close government departments agencies museums opposition raising retirement age thing unions agreed correspondent added unison s workers transport general workers union s amicus balloted march walkout deputy prime minister john prescott held private meeting senior union figures thursday night correspondent understood deal offered meeting room negotiations possibility strike action avoided added	__label__politics
uk gets official virus alert sitea rapid alerting service tells home users internet security problems launched uk government service safe issue warnings damaging viruses software vulnerabilities weaknesses devices mobile phones alerts tell people threats affect avoid trouble protect service free sign e mail text alerts scheme aimed home users small businesses government estimates issue security alerts times year based previous experience virus outbreaks clear need easy understand simple independent advice non technically minded people use computers home work home office minister hazel blears purpose new government service ensure users aware risks involved deal easily effectively causing alarm signing told security threats potential affect millions people time staff employed comb hundreds alerts issued year security firms spot ones potential catch large number people alerts service occasionally send messages giving people advice safe ways use computers phones safe technical expertise use help home users understand risks systems mobile phones range related consumer electronic items safe roger cumming director national infrastructure security coordination centre niscc niscc running service stressed signing need use anti virus software firewalls software updates stay secure warnings security problems tell people problem affects avoid trouble alerts issued unless users protect threat include downloading update anti virus vendor updating software close loopholes fix vulnerabilities software patches programs actually dispensed site alerts tell people getting hold patches security firms niscc spokesman site alerting service stay existence long security bugs home computers gadgets government statistics half uk households home estimated million able access internet launch comes number viruses malicious programs existence reaching unprecedented numbers september number malicious programs circulating topped mark fear figure hit september creation national alert service follows similar efforts netherlands national alerting service netherlands aka waarschuwingsdienst national cyber alerting service tell citizens security threats	__label__tech
